GarageArea,GrLivArea,TotalBsmtSF,OverallQual,YearRemodAdd,SalePrice
204.5179145289512,0.3703334392167798,-0.4593025408311876,7.0,2003.0,208500.0
177.32963582817308,-0.4825119145852412,0.4664649160883461,6.0,1976.0,181500.0
222.5797332201641,0.5150125617367655,-0.3133687545187488,7.0,2002.0,223500.0
232.66436238253505,0.3836591478699364,-0.6873240819443732,7.0,1970.0,140000.0
288.45199169728835,1.299325699608267,0.1996797129859189,8.0,2000.0,250000.0
183.58894020794867,-0.2921446481115758,-0.596115465499099,5.0,1995.0,143000.0
230.89218309811795,0.3398746765809933,1.4332762504082532,8.0,2005.0,307000.0
184.8348505375304,1.0937290518167084,0.1130315273629083,7.0,1973.0,200000.0
179.83938806030002,0.4921684897599256,-0.2404018613625294,7.0,1950.0,129900.0
91.66063659158512,-0.8346913575615222,-0.151473460328387,5.0,1950.0,118000.0
153.04987883637892,-0.9051272461567784,-0.039742905182926,5.0,1965.0,129500.0
260.0418338312891,1.5391884553650854,0.2680861753198746,9.0,2006.0,345000.0
142.56230808809255,-1.14879734724307,-0.3316104778078036,5.0,1962.0,144000.0
289.5745876588743,-0.0408598563663374,0.9954748914709368,7.0,2007.0,279500.0
142.56230808809255,-0.4996449685678711,0.4459429773881594,6.0,1960.0,157000.0
212.9908068630488,-1.259210361797796,-0.5140277106983522,7.0,2001.0,132000.0
183.58894020794867,-0.973659462087298,-0.1218306599836728,6.0,1970.0,149000.0
194.73390792212024,-0.417787043984195,-2.411166932760057,4.0,1967.0,90000.0
212.9908068630488,-0.7642554689662661,0.1289930352408313,5.0,2004.0,159000.0
123.0767333520323,-0.3359291194005189,-0.0648252747053764,5.0,1965.0,139000.0
293.21609705697495,1.638179433931391,0.229322513330633,8.0,2006.0,325300.0
118.26892624436718,-0.775677504954686,-0.958669715869064,7.0,1950.0,139400.0
200.2510356143257,0.5321456157193953,1.6407758528212522,8.0,2002.0,230000.0
211.78522965910037,-0.8670537928620453,-0.039742905182926,5.0,1976.0,129900.0
114.8071154443438,-0.8670537928620453,0.0058614030397111,5.0,2001.0,154000.0
303.5238297830256,0.1609294460957478,1.1596504010724304,8.0,2007.0,256300.0
212.9908068630488,-1.17164141921991,-0.3589730627413859,5.0,2000.0,134800.0
270.3485980387613,0.3589114032283598,1.4743201278086266,8.0,2008.0,306000.0
131.55693261084946,0.1609294460957478,0.9726727373596182,5.0,1997.0,207500.0
104.27195617018408,-1.8950370318198384,-1.2254549189714914,4.0,1950.0,68500.0
107.80978563629292,-0.3778099180247252,-0.931307130935482,4.0,1950.0,40000.0
115.1543680626142,-0.5472367851862875,0.388937592109863,5.0,2006.0,149350.0
184.8348505375304,-0.5358147491978675,0.4026188845766541,8.0,2007.0,179900.0
173.23364968690842,0.3512967125694132,0.7765742120022786,5.0,1959.0,165500.0
206.94689194829297,0.0866862121710183,1.1482493240167713,9.0,2005.0,277500.0
247.02340406598836,1.782858556451377,0.1358336814742269,8.0,2005.0,309000.0
241.4791565063867,-0.7966179042667891,0.0902293732515898,5.0,1995.0,145000.0
189.1803981446356,-0.4158833713194583,0.5462724554779611,5.0,1990.0,153000.0
106.39790610891804,-0.8727648108562553,-0.0009792431936844,5.0,2007.0,109000.0
0.0,-0.6919159077062732,-2.411166932760057,4.0,1955.0,82000.0
171.01884976582272,-0.3644842093715686,0.069707434551403,6.0,1965.0,160000.0
127.84165049337814,-0.356869518712622,0.6671238722679494,5.0,1959.0,170000.0
191.0357046863262,-1.2021001818556964,-0.4957859874092973,5.0,1983.0,144000.0
127.84165049337814,-1.0993018579599172,-0.2723248771183754,5.0,1980.0,130250.0
125.1239529533799,-0.6957232530357464,0.2110807900415782,5.0,1959.0,141000.0
212.9908068630488,0.4502876911357192,1.5837704675429558,9.0,2005.0,319900.0
240.8938453934392,1.206045739036171,0.8586619668030254,7.0,2003.0,239686.0
285.64105709574244,0.2675351153210005,1.3648697880742977,8.0,2006.0,249700.0
0.0,-0.1208141082852769,-0.7329283901670104,4.0,2008.0,113000.0
153.69975784196754,-1.066939422659394,-0.2335612151291338,5.0,1966.0,127000.0
154.34900325457428,-0.0865480003200171,-0.6006758963213626,6.0,1997.0,177000.0
198.41594370446316,-0.6462277637525935,-0.5505111572764618,6.0,1950.0,114500.0
194.73390792212024,-1.331549923057789,-0.5505111572764618,5.0,1963.0,110000.0
304.6332869483638,0.6216182309620182,1.7889898545448228,9.0,1987.0,385000.0
211.78522965910037,-0.2959519934410491,-1.5355642148854238,5.0,1955.0,130000.0
212.9908068630488,-0.1722132702331666,0.8381400281028387,6.0,1964.0,180500.0
183.58894020794867,0.4255399464941428,-0.1993579839621559,8.0,2000.0,172500.0
209.6716368439968,0.3893701658641463,-0.4501816791866602,7.0,2004.0,196500.0
232.3692166635556,2.721369180166548,0.8039367969358608,10.0,2006.0,438780.0
142.56230808809255,-1.4000821389883085,-0.6325989120772086,5.0,1972.0,124900.0
212.9908068630488,-0.6804938717178532,0.229322513330633,6.0,2004.0,158000.0
121.02163914432202,-0.769966486960476,-1.2026527648601728,5.0,1996.0,101000.0
184.8348505375304,-0.2769152667936826,0.7127281804905866,8.0,2006.0,202500.0
183.58894020794867,0.3703334392167798,-1.0977628559481074,7.0,1950.0,140000.0
233.54928044371184,0.9871233825914556,-0.0009792431936844,7.0,1998.0,219500.0
292.9363542927816,1.822835682410847,0.1951192821636552,8.0,2005.0,317000.0
212.9908068630488,1.316458753590897,2.028412472713668,7.0,1989.0,180000.0
207.55310444304828,-0.0694149463373873,0.9019860596145308,7.0,2003.0,226000.0
97.11138517827446,-1.462903336924618,-0.7078460206445599,4.0,1950.0,80000.0
240.01526078744203,1.4687525667698291,0.562233963355884,7.0,1953.0,225000.0
194.73390792212024,1.346917516226683,2.65775192618606,7.0,1973.0,244000.0
145.20043925220284,-1.276343415780426,-0.484384910353638,4.0,2006.0,129500.0
166.8879221537279,0.385562820534673,-0.5140277106983522,7.0,1998.0,185000.0
186.7000882868197,-0.8175583035788924,0.0651470037291393,5.0,2003.0,144900.0
151.42238355340115,0.1704478094194311,-0.4957859874092973,3.0,1950.0,107400.0
124.10131564422858,-1.0041182247230844,-1.3577074128171391,4.0,1973.0,91000.0
119.30290507732684,-1.072650440653604,-0.2404018613625294,4.0,1956.0,135750.0
104.27195617018408,-0.4387274432962982,-0.8788621764794492,5.0,2001.0,127000.0
0.0,0.4807464537715057,1.6202539141210657,4.0,1968.0,136500.0
171.01884976582272,-0.5434294398568141,-1.4078721518620398,5.0,1981.0,110000.0
192.5786163237113,1.1927200303830143,-0.3680939243859133,6.0,1968.0,193500.0
159.84254366186755,-0.3397364647299922,0.4094595308100497,6.0,1998.0,153500.0
266.3514120494785,0.0904935575004916,1.1528097548390348,8.0,2007.0,245000.0
177.6438016878652,-0.857535429538362,0.0172624800953703,5.0,1960.0,126500.0
158.2313840348364,-0.0789333096610705,-1.5355642148854238,7.0,1996.0,168500.0
177.95783922672393,1.7162300131855943,0.5257505167777744,8.0,1992.0,260000.0
158.2313840348364,0.0847825395062816,-0.851499591545867,6.0,2005.0,174000.0
198.41594370446316,-0.5548514758452341,-1.0156751011473606,6.0,2009.0,164500.0
0.0,0.0200576689052354,-0.1013087212834861,3.0,1982.0,85000.0
0.0,-1.000310879393611,-0.1537536757395188,4.0,1995.0,123600.0
164.65379278874116,-0.9051272461567784,-2.411166932760057,4.0,1950.0,109900.0
183.58894020794867,-0.5339110765331309,0.404899099987786,5.0,1961.0,98600.0
168.47950502090484,-1.0498063686767642,-0.4136982326085505,5.0,2006.0,163500.0
191.65321376753505,1.4763672574287758,0.357014576354017,6.0,1998.0,133900.0
244.98417100625997,0.5150125617367655,-0.532269433987407,6.0,1997.0,204750.0
164.65379278874116,-0.0865480003200171,-0.8606204531903944,6.0,1993.0,185000.0
181.09122867557275,0.138085374118908,1.2098151401173314,7.0,1999.0,214000.0
168.47950502090484,-1.0574210593357107,-0.2221601380734745,4.0,1965.0,94750.0
147.17179507156158,-1.2953801424277924,-1.3668282744616664,5.0,1950.0,83000.0
0.0,-0.5529478031804974,-0.2449622921847931,4.0,1959.0,128950.0
183.58894020794867,0.1799661727431143,1.259979879162232,6.0,2001.0,205000.0
182.34107276242503,0.4122142378409862,-0.7215273131113511,6.0,1985.0,178000.0
161.44996254137624,0.0371907228878653,-2.411166932760057,5.0,1979.0,118964.0
261.1916449190669,-0.5510441305157607,0.3843771612875993,7.0,2009.0,198900.0
104.27195617018408,0.5759300870083385,-0.039742905182926,7.0,1950.0,169500.0
234.433423201501,0.9071691306725164,-0.0101001048382118,8.0,2004.0,250000.0
115.84815171635312,-0.8918015375036219,-0.9495488542245368,4.0,1995.0,100000.0
107.80978563629292,-1.3829490850056787,-0.6120769733770219,5.0,1950.0,115000.0
0.0,0.0029246149226055,-0.6029561117324945,5.0,2005.0,115000.0
203.90962940308097,0.6254255762914914,1.7935502853670866,6.0,1977.0,190000.0
133.5732588912801,0.6463659756035947,-0.1446328140949914,6.0,1972.0,136900.0
158.2313840348364,-0.1626949069094833,-1.5355642148854238,7.0,2000.0,180000.0
276.03527205539933,2.247354686647121,0.4710253469106098,7.0,2007.0,383970.0
174.18084598614104,1.4154497321572028,1.7137427459774717,6.0,1953.0,217000.0
82.40481040341002,1.5315737647061387,-0.0671054901165082,6.0,2002.0,259500.0
171.01884976582272,-0.109392072296857,-0.7488898980449333,6.0,1999.0,176000.0
121.02163914432202,-0.8061362675904724,0.0788282961959305,5.0,1962.0,139000.0
167.8432903578665,-0.7433150696541628,0.1540754047632817,5.0,2007.0,155000.0
218.39658070448849,3.2486865082986007,1.403633450063539,7.0,1990.0,320000.0
154.99761894473843,-0.1131994176263303,-0.7511701134560652,6.0,2006.0,163990.0
202.0822471449123,-1.0041182247230844,-0.2723248771183754,6.0,1969.0,180000.0
112.71848151889009,-0.7471224149836362,-0.7420492518115378,4.0,1950.0,100000.0
121.02163914432202,-0.8289803395673123,0.0514657112623482,6.0,1958.0,136000.0
199.02807536751703,-0.6024432924636505,0.3228113451870391,6.0,1993.0,153900.0
169.43278845490494,0.1342780287894346,0.6944864572015318,6.0,1998.0,181000.0
0.0,-1.4495776282714614,-1.2254549189714914,6.0,1982.0,84500.0
171.01884976582272,-1.061228404665184,0.0469052804400845,6.0,1976.0,128000.0
0.0,-1.2858617791041091,-0.8788621764794492,5.0,1950.0,87000.0
175.12685382663943,-0.3187960654178889,-0.9062247614130314,6.0,1966.0,155000.0
264.06106628969485,-0.880379501515202,-0.1127097983391454,5.0,1991.0,150000.0
185.7680104742313,1.2212751203540642,-0.3042478928742214,7.0,1966.0,226000.0
154.99761894473843,1.0251968358861887,-0.1491932449172551,6.0,2000.0,244000.0
227.3383286074287,-0.3587731913773587,0.0127020492731066,5.0,2002.0,150750.0
180.77845648122036,-0.417787043984195,0.4778659931440054,8.0,2002.0,220000.0
171.01884976582272,0.391273838528883,0.9202277829035856,5.0,1993.0,180000.0
199.02807536751703,0.3170306046041535,0.562233963355884,7.0,1970.0,174000.0
131.22018752876846,-0.5738882024926006,0.357014576354017,5.0,1967.0,143000.0
268.6372058891293,0.8443479327362067,1.9372038562683933,7.0,1989.0,171000.0
237.96232572810112,0.6406549576093846,-0.1218306599836728,8.0,2000.0,230000.0
180.4655591913281,0.4731317631125591,-0.2951270312296939,6.0,1997.0,231500.0
0.0,-1.2401736351504296,-0.4410608175421328,4.0,1971.0,115000.0
237.96232572810112,0.4160215831704595,1.5427265901425824,7.0,2005.0,260000.0
255.43072800214057,-0.2483601768226327,-0.3361709086300674,5.0,1952.0,166000.0
213.2919543439963,-0.0275341477131809,0.9863540298264094,7.0,1999.0,204000.0
191.0357046863262,0.4045995471820395,1.5290452976757911,5.0,1963.0,125000.0
151.74820434321248,0.3684297665520431,-0.1993579839621559,6.0,2006.0,130000.0
82.40481040341002,-1.2192332358383264,-0.7808129138007793,5.0,1993.0,105000.0
169.11516527954575,0.9890270552561924,-0.3954565093194956,7.0,2001.0,222500.0
0.0,-0.8289803395673123,0.0514657112623482,7.0,2005.0,141000.0
104.27195617018408,-0.3264107560768356,-0.3680939243859133,5.0,1950.0,115000.0
171.01884976582272,-1.040288005353081,-0.2016381993732878,5.0,1975.0,122000.0
296.8471585311308,0.3703334392167798,1.4880014202754177,8.0,2008.0,372402.0
188.25116787547088,0.9090728033372528,-0.5299892185762751,6.0,1971.0,190000.0
209.36929347721832,-0.5015486412326078,1.2417381558731773,6.0,1975.0,235000.0
129.1955054614332,-0.6005396197989138,0.325091560598171,6.0,1950.0,125000.0
0.0,-0.7985215769315258,-1.106883717592635,6.0,1950.0,79000.0
227.6349719072272,-0.9051272461567784,-2.411166932760057,5.0,1950.0,109500.0
243.81713039826585,0.8614809867188365,-0.6462802045439998,8.0,2010.0,269500.0
243.2331252127944,0.8215038607593668,-0.151473460328387,7.0,2005.0,254900.0
212.9908068630488,1.801895283098744,0.7628929195354874,7.0,2006.0,320000.0
194.73390792212024,-0.5396220945273409,0.3980584537543904,6.0,1984.0,162500.0
257.162133623255,2.1940518520344945,1.1733316935392215,9.0,2004.0,412500.0
199.6397720242384,0.0486127588762852,1.102645015794134,7.0,2005.0,220000.0
0.0,-1.2059075271851698,-0.4000169401417593,4.0,1956.0,103200.0
95.66487564479634,0.1913882087315343,0.2088005746304463,6.0,2004.0,152000.0
0.0,-0.3054703567647324,-0.9427082079911412,5.0,1999.0,127500.0
126.14466830260716,0.6692100475804345,1.2759413870401553,5.0,1993.0,190000.0
